Date,Value
2021-02-01 18:45:00,114
2021-02-01 19:00:00,137
2021-02-01 19:15:00,112
2021-02-01 19:30:00,90
2021-02-01 19:45:00,78
2021-02-01 20:00:00,45
2021-02-03 09:45:00,5
2021-02-03 10:00:00,84
2021-02-03 10:15:00,115
2021-02-03 10:30:00,69
2021-02-03 10:45:00,79
2021-02-03 11:00:00,129
2021-02-03 11:15:00,59
2021-02-03 11:30:00,132
2021-02-03 11:45:00,134
2021-02-03 12:00:00,132
2021-02-03 12:15:00,138
2021-02-03 12:30:00,147
2021-02-03 12:45:00,158
2021-02-03 13:00:00,154
2021-02-03 13:15:00,157
2021-02-03 13:30:00,139
2021-02-03 13:45:00,129
2021-02-03 14:00:00,83
2021-02-03 14:15:00,48
2021-02-03 14:30:00,105
2021-02-03 14:45:00,75
2021-02-03 15:00:00,151
2021-02-03 15:15:00,106
2021-02-03 15:30:00,127
2021-02-03 15:45:00,184
2021-02-03 16:00:00,101
2021-02-03 16:15:00,110
2021-02-03 16:30:00,122
2021-02-03 16:45:00,131
2021-02-03 17:00:00,120
2021-02-03 17:15:00,220
2021-02-03 17:30:00,66
2021-02-03 17:45:00,127
2021-02-03 18:00:00,147
2021-02-03 18:15:00,157
2021-02-03 18:30:00,139
2021-02-03 18:45:00,121
2021-02-03 19:00:00,114
2021-02-03 19:15:00,82
2021-02-03 19:30:00,56
2021-02-03 19:45:00,27
2021-02-03 20:00:00,18
2021-02-04 10:00:00,21
2021-02-04 10:15:00,56
2021-02-04 10:30:00,50
2021-02-04 10:45:00,98
2021-02-04 11:00:00,60
2021-02-04 11:15:00,114
2021-02-04 11:30:00,63
2021-02-04 11:45:00,109
2021-02-04 12:00:00,70
2021-02-04 12:15:00,122
2021-02-04 12:30:00,73
2021-02-04 12:45:00,127
2021-02-04 13:00:00,33
2021-02-04 13:15:00,101
2021-02-04 13:30:00,54
2021-02-04 13:45:00,141
2021-02-04 14:00:00,73
2021-02-04 14:15:00,88
2021-02-04 14:30:00,124
2021-02-04 14:45:00,99
2021-02-04 15:00:00,50
2021-02-04 15:15:00,95
2021-02-04 15:30:00,103
2021-02-04 15:45:00,82
2021-02-04 16:00:00,97
2021-02-04 16:15:00,73
2021-02-04 16:30:00,123
2021-02-04 16:45:00,123
2021-02-04 17:00:00,123
2021-02-04 17:15:00,75
2021-02-04 17:30:00,131
2021-02-04 17:45:00,133
2021-02-04 18:00:00,81
2021-02-04 18:15:00,146
2021-02-04 18:30:00,145
2021-02-04 18:45:00,61
2021-02-04 19:00:00,121
2021-02-04 19:15:00,120
2021-02-04 19:30:00,65
2021-02-04 19:45:00,16
2021-02-05 09:45:00,35
2021-02-05 10:00:00,70
2021-02-05 10:15:00,24
2021-02-05 10:30:00,71
2021-02-05 10:45:00,85
2021-02-05 11:00:00,52
2021-02-05 11:15:00,112
2021-02-05 11:30:00,95
2021-02-05 11:45:00,83
2021-02-05 12:00:00,141
2021-02-05 12:15:00,85
2021-02-05 12:30:00,67
2021-02-05 12:45:00,57
2021-02-05 13:00:00,79
2021-02-05 13:15:00,46
2021-02-05 13:30:00,95
2021-02-05 13:45:00,111
2021-02-05 14:00:00,99
2021-02-05 14:15:00,80
2021-02-05 14:30:00,89
2021-02-05 14:45:00,106
2021-02-05 15:00:00,58
2021-02-05 15:15:00,101
2021-02-05 15:30:00,65
2021-02-05 15:45:00,106
2021-02-05 16:00:00,135
2021-02-05 16:15:00,121
2021-02-05 16:30:00,106
2021-02-05 16:45:00,79
2021-02-05 17:00:00,120
2021-02-05 17:15:00,49
2021-02-05 17:30:00,51
2021-02-05 17:45:00,134
2021-02-05 18:00:00,104
2021-02-05 18:15:00,73
2021-02-05 18:30:00,118
2021-02-05 18:45:00,74
2021-02-05 19:00:00,89
2021-02-05 19:15:00,118
2021-02-05 19:30:00,1
2021-02-05 19:45:00,7
2021-02-06 10:00:00,93
2021-02-06 10:15:00,55
2021-02-06 10:30:00,110
2021-02-06 10:45:00,142
2021-02-06 11:00:00,98
2021-02-06 11:15:00,105
2021-02-06 11:30:00,89
2021-02-06 11:45:00,79
2021-02-06 12:00:00,100
2021-02-06 12:15:00,92
2021-02-06 12:30:00,121
2021-02-06 12:45:00,41
2021-02-06 13:00:00,45
2021-02-06 13:15:00,109
2021-02-06 13:30:00,78
2021-02-06 13:45:00,41
2021-02-06 14:00:00,96
2021-02-06 14:15:00,46
2021-02-06 14:30:00,98
2021-02-06 14:45:00,142
2021-02-06 15:00:00,134
2021-02-06 15:15:00,134
2021-02-06 15:30:00,101
2021-02-06 15:45:00,113
2021-02-06 16:00:00,100
2021-02-06 16:15:00,73
2021-02-06 16:30:00,81
2021-02-06 16:45:00,106
2021-02-06 17:00:00,81
2021-02-06 17:15:00,92
2021-02-06 17:30:00,160
2021-02-06 17:45:00,90
2021-02-06 18:00:00,160
2021-02-06 18:15:00,123
2021-02-06 18:30:00,92
2021-02-06 18:45:00,83
2021-02-06 19:00:00,61
2021-02-06 19:15:00,72
2021-02-06 19:30:00,57
2021-02-06 19:45:00,4
2021-02-06 20:00:00,3
2021-02-07 10:00:00,104
2021-02-07 10:15:00,184
2021-02-07 10:30:00,94
2021-02-07 10:45:00,161
2021-02-07 11:00:00,81
2021-02-07 11:15:00,96
2021-02-07 11:30:00,133
2021-02-07 11:45:00,97
2021-02-07 12:00:00,108
2021-02-07 12:15:00,113
2021-02-07 12:30:00,180
2021-02-07 12:45:00,94
2021-02-07 13:00:00,112
2021-02-07 13:15:00,139
2021-02-07 13:30:00,98
2021-02-07 13:45:00,141
2021-02-07 14:00:00,135
2021-02-07 14:15:00,84
2021-02-07 14:30:00,162
2021-02-07 14:45:00,87
2021-02-07 15:00:00,79
2021-02-07 15:15:00,115
2021-02-07 15:30:00,98
2021-02-07 15:45:00,141
2021-02-07 16:00:00,146
2021-02-07 16:15:00,180
2021-02-07 16:30:00,184
2021-02-07 16:45:00,142
2021-02-07 17:00:00,90
2021-02-07 17:15:00,155
2021-02-07 17:30:00,160
2021-02-07 17:45:00,188
2021-02-07 18:00:00,104
2021-02-07 18:15:00,141
2021-02-07 18:30:00,181
2021-02-07 18:45:00,183
2021-02-07 19:00:00,111
2021-02-07 19:15:00,119
2021-02-07 19:30:00,138
2021-02-07 19:45:00,67
2021-02-08 09:45:00,7
2021-02-08 10:00:00,155
2021-02-08 10:15:00,140
2021-02-08 10:30:00,120
2021-02-08 10:45:00,119
2021-02-08 11:00:00,174
2021-02-08 11:15:00,168
2021-02-08 11:30:00,153
2021-02-08 11:45:00,134
2021-02-08 12:00:00,149
2021-02-08 12:15:00,121
2021-02-08 12:30:00,143
2021-02-08 12:45:00,155
2021-02-08 13:00:00,114
2021-02-08 13:15:00,222
2021-02-08 13:30:00,155
2021-02-08 13:45:00,141
2021-02-08 14:00:00,146
2021-02-08 14:15:00,158
2021-02-08 14:30:00,119
2021-02-08 14:45:00,135
2021-02-08 15:00:00,148
2021-02-08 15:15:00,125
2021-02-08 15:30:00,146
2021-02-08 15:45:00,191
2021-02-08 16:00:00,156
2021-02-08 16:15:00,112
2021-02-08 16:30:00,143
2021-02-08 16:45:00,178
2021-02-08 17:00:00,105
2021-02-08 17:15:00,117
2021-02-08 17:30:00,203
2021-02-08 17:45:00,155
2021-02-08 18:00:00,177
2021-02-08 18:15:00,142
2021-02-08 18:30:00,95
2021-02-08 18:45:00,151
2021-02-08 19:00:00,114
2021-02-08 19:15:00,159
2021-02-08 19:30:00,93
2021-02-08 19:45:00,23
2021-02-10 09:45:00,64
2021-02-10 10:00:00,88
2021-02-10 10:15:00,86
2021-02-10 10:30:00,107
2021-02-10 10:45:00,97
2021-02-10 11:00:00,100
2021-02-10 11:15:00,121
2021-02-10 11:30:00,105
2021-02-10 11:45:00,84
2021-02-10 12:00:00,95
2021-02-10 12:15:00,136
2021-02-10 12:30:00,101
2021-02-10 12:45:00,155
2021-02-10 13:00:00,179
2021-02-10 13:15:00,141
2021-02-10 13:30:00,120
2021-02-10 13:45:00,50
2021-02-10 14:00:00,73
2021-02-10 14:15:00,79
2021-02-10 14:30:00,115
2021-02-10 14:45:00,65
2021-02-10 15:00:00,179
2021-02-10 15:15:00,190
2021-02-10 15:30:00,151
2021-02-10 15:45:00,126
2021-02-10 16:00:00,120
2021-02-10 16:15:00,109
2021-02-10 16:30:00,100
2021-02-10 16:45:00,99
2021-02-10 17:00:00,166
2021-02-10 17:15:00,128
2021-02-10 17:30:00,169
2021-02-10 17:45:00,158
2021-02-10 18:00:00,114
2021-02-10 18:15:00,140
2021-02-10 18:30:00,111
2021-02-10 18:45:00,99
2021-02-10 19:00:00,66
2021-02-10 19:15:00,104
2021-02-10 19:30:00,30
2021-02-10 19:45:00,124
2021-02-10 20:00:00,22
2021-02-11 09:30:00,2
2021-02-11 09:45:00,54
2021-02-11 10:00:00,81
2021-02-11 10:15:00,99
2021-02-11 10:30:00,48
2021-02-11 10:45:00,51
2021-02-11 11:00:00,94
2021-02-11 11:15:00,83
2021-02-11 11:30:00,85
2021-02-11 11:45:00,137
2021-02-11 12:00:00,62
2021-02-11 12:15:00,68
2021-02-11 12:30:00,69
2021-02-11 12:45:00,104
2021-02-11 13:00:00,109
2021-02-11 13:15:00,99
2021-02-11 13:30:00,103
2021-02-11 13:45:00,123
2021-02-11 14:00:00,64
2021-02-11 14:15:00,59
2021-02-11 14:30:00,108
2021-02-11 14:45:00,54
2021-02-11 15:00:00,94
2021-02-11 15:15:00,122
2021-02-11 15:30:00,99
2021-02-11 15:45:00,144
2021-02-11 16:00:00,93
2021-02-11 16:15:00,82
2021-02-11 16:30:00,109
2021-02-11 16:45:00,111
2021-02-11 17:00:00,71
2021-02-11 17:15:00,116
2021-02-11 17:30:00,70
2021-02-11 17:45:00,126
2021-02-11 18:00:00,137
2021-02-11 18:15:00,144
2021-02-11 18:30:00,88
2021-02-11 18:45:00,138
2021-02-11 19:00:00,86
2021-02-11 19:15:00,91
2021-02-11 19:30:00,39
2021-02-12 09:45:00,10
2021-02-12 10:00:00,124
2021-02-12 10:15:00,98
2021-02-12 10:30:00,102
2021-02-12 10:45:00,93
2021-02-12 11:00:00,87
2021-02-12 11:15:00,115
2021-02-12 11:30:00,102
2021-02-12 11:45:00,148
2021-02-12 12:00:00,108
2021-02-12 12:15:00,142
2021-02-12 12:30:00,77
2021-02-12 12:45:00,106
2021-02-12 13:00:00,95
2021-02-12 13:15:00,101
2021-02-12 13:30:00,108
2021-02-12 13:45:00,68
2021-02-12 14:00:00,151
2021-02-12 14:15:00,112
2021-02-12 14:30:00,85
2021-02-12 14:45:00,112
2021-02-12 15:00:00,88
2021-02-12 15:15:00,147
2021-02-12 15:30:00,86
2021-02-12 15:45:00,104
2021-02-12 16:00:00,157
2021-02-12 16:15:00,149
2021-02-12 16:30:00,101
2021-02-12 16:45:00,92
2021-02-12 17:00:00,99
2021-02-12 17:15:00,141
2021-02-12 17:30:00,126
2021-02-12 17:45:00,154
2021-02-12 18:00:00,162
2021-02-12 18:15:00,167
2021-02-12 18:30:00,145
2021-02-12 18:45:00,77
2021-02-12 19:00:00,146
2021-02-12 19:15:00,75
2021-02-12 19:30:00,34
2021-02-12 19:45:00,2
2021-02-13 09:45:00,39
2021-02-13 10:00:00,90
2021-02-13 10:15:00,85
2021-02-13 10:30:00,112
2021-02-13 10:45:00,110
2021-02-13 11:00:00,28
2021-02-13 11:15:00,55
2021-02-13 11:30:00,99
2021-02-13 11:45:00,85
2021-02-13 12:00:00,100
2021-02-13 12:15:00,92
2021-02-13 12:30:00,69
2021-02-13 12:45:00,66
2021-02-13 13:00:00,103
2021-02-13 13:15:00,111
2021-02-13 13:30:00,103
2021-02-13 13:45:00,59
2021-02-13 14:00:00,77
2021-02-13 14:15:00,104
2021-02-13 14:30:00,69
2021-02-13 14:45:00,83
2021-02-13 15:00:00,81
2021-02-13 15:15:00,147
2021-02-13 15:30:00,70
2021-02-13 15:45:00,144
2021-02-13 16:00:00,132
2021-02-13 16:15:00,181
2021-02-13 16:30:00,113
2021-02-13 16:45:00,140
2021-02-13 17:00:00,164
2021-02-13 17:15:00,101
2021-02-13 17:30:00,131
2021-02-13 17:45:00,146
2021-02-13 18:00:00,180
2021-02-13 18:15:00,159
2021-02-13 18:30:00,123
2021-02-13 18:45:00,80
2021-02-13 19:00:00,148
2021-02-13 19:15:00,117
2021-02-13 19:30:00,74
2021-02-14 10:00:00,95
2021-02-14 10:15:00,184
2021-02-14 10:30:00,70
2021-02-14 10:45:00,153
2021-02-14 11:00:00,89
2021-02-14 11:15:00,141
2021-02-14 11:30:00,100
2021-02-14 11:45:00,183
2021-02-14 12:00:00,151
2021-02-14 12:15:00,125
2021-02-14 12:30:00,115
2021-02-14 12:45:00,122
2021-02-14 13:00:00,93
2021-02-14 13:15:00,117
2021-02-14 13:30:00,149
2021-02-14 13:45:00,153
2021-02-14 14:00:00,171
2021-02-14 14:15:00,98
2021-02-14 14:30:00,56
2021-02-14 14:45:00,69
2021-02-14 15:00:00,80
2021-02-14 15:15:00,54
2021-02-14 15:30:00,153
2021-02-14 15:45:00,152
2021-02-14 16:00:00,64
2021-02-14 16:15:00,150
2021-02-14 16:30:00,133
2021-02-14 16:45:00,145
2021-02-14 17:00:00,173
2021-02-14 17:15:00,130
2021-02-14 17:30:00,210
2021-02-14 17:45:00,109
2021-02-14 18:00:00,137
2021-02-14 18:15:00,128
2021-02-14 18:30:00,140
2021-02-14 18:45:00,165
2021-02-14 19:00:00,163
2021-02-14 19:15:00,107
2021-02-14 19:30:00,109
2021-02-14 19:45:00,31
2021-02-15 10:00:00,55
2021-02-15 10:15:00,83
2021-02-15 10:30:00,75
2021-02-15 10:45:00,157
2021-02-15 11:00:00,155
2021-02-15 11:15:00,168
2021-02-15 11:30:00,129
2021-02-15 11:45:00,188
2021-02-15 12:00:00,138
2021-02-15 12:15:00,154
2021-02-15 12:30:00,190
2021-02-15 12:45:00,123
2021-02-15 13:00:00,146
2021-02-15 13:15:00,176
2021-02-15 13:30:00,169
2021-02-15 13:45:00,148
2021-02-15 14:00:00,223
2021-02-15 14:15:00,209
2021-02-15 14:30:00,138
2021-02-15 14:45:00,204
2021-02-15 15:00:00,112
2021-02-15 15:15:00,189
2021-02-15 15:30:00,169
2021-02-15 15:45:00,181
2021-02-15 16:00:00,129
2021-02-15 16:15:00,106
2021-02-15 16:30:00,113
2021-02-15 16:45:00,125
2021-02-15 17:00:00,80
2021-02-15 17:15:00,113
2021-02-15 17:30:00,177
2021-02-15 17:45:00,133
2021-02-15 18:00:00,128
2021-02-15 18:15:00,191
2021-02-15 18:30:00,131
2021-02-15 18:45:00,225
2021-02-15 19:00:00,104
2021-02-15 19:15:00,127
2021-02-15 19:30:00,195
2021-02-15 19:45:00,71
2021-02-15 20:00:00,22
2021-02-17 09:45:00,27
2021-02-17 10:00:00,93
2021-02-17 10:15:00,106
2021-02-17 10:30:00,113
2021-02-17 10:45:00,111
2021-02-17 11:00:00,63
2021-02-17 11:15:00,84
2021-02-17 11:30:00,80
2021-02-17 11:45:00,154
2021-02-17 12:00:00,188
2021-02-17 12:15:00,145
2021-02-17 12:30:00,103
2021-02-17 12:45:00,81
2021-02-17 13:00:00,89
2021-02-17 13:15:00,128
2021-02-17 13:30:00,104
2021-02-17 13:45:00,106
2021-02-17 14:00:00,97
2021-02-17 14:15:00,76
2021-02-17 14:30:00,140
2021-02-17 14:45:00,112
2021-02-17 15:00:00,106
2021-02-17 15:15:00,163
2021-02-17 15:30:00,149
2021-02-17 15:45:00,146
2021-02-17 16:00:00,146
2021-02-17 16:15:00,112
2021-02-17 16:30:00,112
2021-02-17 16:45:00,147
2021-02-17 17:00:00,112
2021-02-17 17:15:00,121
2021-02-17 17:30:00,112
2021-02-17 17:45:00,113
2021-02-17 18:00:00,154
2021-02-17 18:15:00,153
2021-02-17 18:30:00,115
2021-02-17 18:45:00,81
2021-02-17 19:00:00,98
2021-02-17 19:15:00,130
2021-02-17 19:30:00,29
2021-02-17 19:45:00,50
2021-02-18 09:45:00,26
2021-02-18 10:00:00,54
2021-02-18 10:15:00,81
2021-02-18 10:30:00,80
2021-02-18 10:45:00,95
2021-02-18 11:00:00,90
2021-02-18 11:15:00,132
2021-02-18 11:30:00,116
2021-02-18 11:45:00,102
2021-02-18 12:00:00,87
2021-02-18 12:15:00,111
2021-02-18 12:30:00,63
2021-02-18 12:45:00,93
2021-02-18 13:00:00,100
2021-02-18 13:15:00,109
2021-02-18 13:30:00,51
2021-02-18 13:45:00,125
2021-02-18 14:00:00,80
2021-02-18 14:15:00,102
2021-02-18 14:30:00,113
2021-02-18 14:45:00,87
2021-02-18 15:00:00,70
2021-02-18 15:15:00,117
2021-02-18 15:30:00,81
2021-02-18 15:45:00,93
2021-02-18 16:00:00,70
2021-02-18 16:15:00,58
2021-02-18 16:30:00,104
2021-02-18 16:45:00,140
2021-02-18 17:00:00,93
2021-02-18 17:15:00,167
2021-02-18 17:30:00,160
2021-02-18 17:45:00,142
2021-02-18 18:00:00,96
2021-02-18 18:15:00,109
2021-02-18 18:30:00,125
2021-02-18 18:45:00,107
2021-02-18 19:00:00,58
2021-02-18 19:15:00,85
2021-02-18 19:30:00,68
2021-02-18 19:45:00,66
2021-02-19 09:30:00,38
2021-02-19 09:45:00,72
2021-02-19 10:00:00,68
2021-02-19 10:15:00,67
2021-02-19 10:30:00,86
2021-02-19 10:45:00,105
2021-02-19 11:00:00,127
2021-02-19 11:15:00,120
2021-02-19 11:30:00,116
2021-02-19 11:45:00,87
2021-02-19 12:00:00,205
2021-02-19 12:15:00,68
2021-02-19 12:30:00,93
2021-02-19 12:45:00,101
2021-02-19 13:00:00,69
2021-02-19 13:15:00,77
2021-02-19 13:30:00,53
2021-02-19 13:45:00,153
2021-02-19 14:00:00,113
2021-02-19 14:15:00,103
2021-02-19 14:30:00,100
2021-02-19 14:45:00,138
2021-02-19 15:00:00,58
2021-02-19 15:15:00,84
2021-02-19 15:30:00,104
2021-02-19 15:45:00,130
2021-02-19 16:00:00,143
2021-02-19 16:15:00,131
2021-02-19 16:30:00,128
2021-02-19 16:45:00,156
2021-02-19 17:00:00,152
2021-02-19 17:15:00,151
2021-02-19 17:30:00,120
2021-02-19 17:45:00,186
2021-02-19 18:00:00,114
2021-02-19 18:15:00,97
2021-02-19 18:30:00,95
2021-02-19 18:45:00,81
2021-02-19 19:00:00,90
2021-02-19 19:15:00,137
2021-02-19 19:30:00,59
2021-02-19 19:45:00,107
2021-02-20 09:45:00,26
2021-02-20 10:00:00,86
2021-02-20 10:15:00,87
2021-02-20 10:30:00,66
2021-02-20 10:45:00,91
2021-02-20 11:00:00,150
2021-02-20 11:15:00,92
2021-02-20 11:30:00,80
2021-02-20 11:45:00,91
2021-02-20 12:00:00,125
2021-02-20 12:15:00,76
2021-02-20 12:30:00,66
2021-02-20 12:45:00,45
2021-02-20 13:00:00,118
2021-02-20 13:15:00,70
2021-02-20 13:30:00,80
2021-02-20 13:45:00,109
2021-02-20 14:00:00,61
2021-02-20 14:15:00,115
2021-02-20 14:30:00,55
2021-02-20 14:45:00,68
2021-02-20 15:00:00,99
2021-02-20 15:15:00,74
2021-02-20 15:30:00,70
2021-02-20 15:45:00,130
2021-02-20 16:00:00,156
2021-02-20 16:15:00,118
2021-02-20 16:30:00,96
2021-02-20 16:45:00,89
2021-02-20 17:00:00,90
2021-02-20 17:15:00,114
2021-02-20 17:30:00,95
2021-02-20 17:45:00,73
2021-02-20 18:00:00,74
2021-02-20 18:15:00,55
2021-02-20 18:30:00,170
2021-02-20 18:45:00,148
2021-02-20 19:00:00,74
2021-02-20 19:15:00,82
2021-02-20 19:30:00,58
2021-02-20 19:45:00,28
2021-02-21 10:00:00,78
2021-02-21 10:15:00,105
2021-02-21 10:30:00,97
2021-02-21 10:45:00,120
2021-02-21 11:00:00,120
2021-02-21 11:15:00,79
2021-02-21 11:30:00,129
2021-02-21 11:45:00,114
2021-02-21 12:00:00,150
2021-02-21 12:15:00,89
2021-02-21 12:30:00,108
2021-02-21 12:45:00,77
2021-02-21 13:00:00,126
2021-02-21 13:15:00,136
2021-02-21 13:30:00,145
2021-02-21 13:45:00,33
2021-02-21 14:00:00,97
2021-02-21 14:15:00,119
2021-02-21 14:30:00,116
2021-02-21 14:45:00,153
2021-02-21 15:00:00,133
2021-02-21 15:15:00,122
2021-02-21 15:30:00,206
2021-02-21 15:45:00,147
2021-02-21 16:00:00,118
2021-02-21 16:15:00,115
2021-02-21 16:30:00,159
2021-02-21 16:45:00,187
2021-02-21 17:00:00,210
2021-02-21 17:15:00,152
2021-02-21 17:30:00,94
2021-02-21 17:45:00,166
2021-02-21 18:00:00,166
2021-02-21 18:15:00,184
2021-02-21 18:30:00,108
2021-02-21 18:45:00,144
2021-02-21 19:00:00,129
2021-02-21 19:15:00,140
2021-02-21 19:30:00,131
2021-02-21 19:45:00,55
2021-02-22 09:45:00,43
2021-02-22 10:00:00,109
2021-02-22 10:15:00,140
2021-02-22 10:30:00,55
2021-02-22 10:45:00,127
2021-02-22 11:00:00,162
2021-02-22 11:15:00,131
2021-02-22 11:30:00,154
2021-02-22 11:45:00,124
2021-02-22 12:00:00,111
2021-02-22 12:15:00,158
2021-02-22 12:30:00,191
2021-02-22 12:45:00,109
2021-02-22 13:00:00,186
2021-02-22 13:15:00,214
2021-02-22 13:30:00,114
2021-02-22 13:45:00,153
2021-02-22 14:00:00,197
2021-02-22 14:15:00,108
2021-02-22 14:30:00,183
2021-02-22 14:45:00,175
2021-02-22 15:00:00,114
2021-02-22 15:15:00,173
2021-02-22 15:30:00,97
2021-02-22 15:45:00,113
2021-02-22 16:00:00,136
2021-02-22 16:15:00,95
2021-02-22 16:30:00,124
2021-02-22 16:45:00,152
2021-02-22 17:00:00,179
2021-02-22 17:15:00,157
2021-02-22 17:30:00,147
2021-02-22 17:45:00,159
2021-02-22 18:00:00,93
2021-02-22 18:15:00,179
2021-02-22 18:30:00,192
2021-02-22 18:45:00,127
2021-02-22 19:00:00,142
2021-02-22 19:15:00,166
2021-02-22 19:30:00,144
2021-02-22 19:45:00,45
2021-02-24 09:30:00,21
2021-02-24 09:45:00,101
2021-02-24 10:00:00,88
2021-02-24 10:15:00,113
2021-02-24 10:30:00,91
2021-02-24 10:45:00,150
2021-02-24 11:00:00,35
2021-02-24 11:15:00,98
2021-02-24 11:30:00,114
2021-02-24 11:45:00,122
2021-02-24 12:00:00,100
2021-02-24 12:15:00,132
2021-02-24 12:30:00,77
2021-02-24 12:45:00,102
2021-02-24 13:00:00,102
2021-02-24 13:15:00,117
2021-02-24 13:30:00,136
2021-02-24 13:45:00,80
2021-02-24 14:00:00,86
2021-02-24 14:15:00,73
2021-02-24 14:30:00,88
2021-02-24 14:45:00,85
2021-02-24 15:00:00,87
2021-02-24 15:15:00,90
2021-02-24 15:30:00,126
2021-02-24 15:45:00,134
2021-02-24 16:00:00,95
2021-02-24 16:15:00,102
2021-02-24 16:30:00,75
2021-02-24 16:45:00,125
2021-02-24 17:00:00,96
2021-02-24 17:15:00,142
2021-02-24 17:30:00,155
2021-02-24 17:45:00,112
2021-02-24 18:00:00,117
2021-02-24 18:15:00,142
2021-02-24 18:30:00,110
2021-02-24 18:45:00,96
2021-02-24 19:00:00,132
2021-02-24 19:15:00,42
2021-02-24 19:30:00,73
2021-02-24 19:45:00,74
2021-02-24 20:00:00,47
2021-02-24 20:15:00,3
2021-02-24 20:30:00,10
2021-02-24 20:45:00,16
2021-02-25 09:30:00,16
2021-02-25 09:45:00,53
2021-02-25 10:00:00,78
2021-02-25 10:15:00,59
2021-02-25 10:30:00,125
2021-02-25 10:45:00,105
2021-02-25 11:00:00,51
2021-02-25 11:15:00,73
2021-02-25 11:30:00,151
2021-02-25 11:45:00,137
2021-02-25 12:00:00,154
2021-02-25 12:15:00,81
2021-02-25 12:30:00,136
2021-02-25 12:45:00,110
2021-02-25 13:00:00,98
2021-02-25 13:15:00,72
2021-02-25 13:30:00,138
2021-02-25 13:45:00,88
2021-02-25 14:00:00,44
2021-02-25 14:15:00,65
2021-02-25 14:30:00,101
2021-02-25 14:45:00,53
2021-02-25 15:00:00,64
2021-02-25 15:15:00,84
2021-02-25 15:30:00,87
2021-02-25 15:45:00,94
2021-02-25 16:00:00,110
2021-02-25 16:15:00,71
2021-02-25 16:30:00,62
2021-02-25 16:45:00,112
2021-02-25 17:00:00,115
2021-02-25 17:15:00,139
2021-02-25 17:30:00,100
2021-02-25 17:45:00,116
2021-02-25 18:00:00,86
2021-02-25 18:15:00,133
2021-02-25 18:30:00,146
2021-02-25 18:45:00,116
2021-02-25 19:00:00,121
2021-02-25 19:15:00,113
2021-02-25 19:30:00,57
2021-02-25 19:45:00,19
2021-02-26 10:00:00,28
2021-02-26 10:15:00,43
2021-02-26 10:30:00,80
2021-02-26 10:45:00,70
2021-02-26 11:00:00,144
2021-02-26 11:15:00,69
2021-02-26 11:30:00,72
2021-02-26 11:45:00,167
2021-02-26 12:00:00,97
2021-02-26 12:15:00,88
2021-02-26 12:30:00,99
2021-02-26 12:45:00,73
2021-02-26 13:00:00,48
2021-02-26 13:15:00,84
2021-02-26 13:30:00,82
2021-02-26 13:45:00,92
2021-02-26 14:00:00,91
2021-02-26 14:15:00,48
2021-02-26 14:30:00,119
2021-02-26 14:45:00,59
2021-02-26 15:00:00,128
2021-02-26 15:15:00,59
2021-02-26 15:30:00,84
2021-02-26 15:45:00,123
2021-02-26 16:00:00,70
2021-02-26 16:15:00,94
2021-02-26 16:30:00,186
2021-02-26 16:45:00,103
2021-02-26 17:00:00,136
2021-02-26 17:15:00,140
2021-02-26 17:30:00,163
2021-02-26 17:45:00,104
2021-02-26 18:00:00,135
2021-02-26 18:15:00,98
2021-02-26 18:30:00,96
2021-02-26 18:45:00,48
2021-02-26 19:00:00,177
2021-02-26 19:15:00,93
2021-02-26 19:30:00,88
2021-02-26 19:45:00,30
2021-02-26 20:00:00,8
2021-02-27 09:45:00,54
2021-02-27 10:00:00,56
2021-02-27 10:15:00,80
2021-02-27 10:30:00,57
2021-02-27 10:45:00,44
2021-02-27 11:00:00,75
2021-02-27 11:15:00,95
2021-02-27 11:30:00,74
2021-02-27 11:45:00,88
2021-02-27 12:00:00,74
2021-02-27 12:15:00,152
2021-02-27 12:30:00,82
2021-02-27 12:45:00,82
2021-02-27 13:00:00,127
2021-02-27 13:15:00,122
2021-02-27 13:30:00,51
2021-02-27 13:45:00,130
2021-02-27 14:00:00,42
2021-02-27 14:15:00,93
2021-02-27 14:30:00,39
2021-02-27 14:45:00,52
2021-02-27 15:00:00,81
2021-02-27 15:15:00,65
2021-02-27 15:30:00,150
2021-02-27 15:45:00,51
2021-02-27 16:00:00,123
2021-02-27 16:15:00,85
2021-02-27 16:30:00,102
2021-02-27 16:45:00,126
2021-02-27 17:00:00,103
2021-02-27 17:15:00,116
2021-02-27 17:30:00,148
2021-02-27 17:45:00,161
2021-02-27 18:00:00,96
2021-02-27 18:15:00,125
2021-02-27 18:30:00,87
2021-02-27 18:45:00,171
2021-02-27 19:00:00,155
2021-02-27 19:15:00,153
2021-02-27 19:30:00,163
2021-02-27 19:45:00,123
2021-02-28 09:45:00,77
2021-02-28 10:00:00,115
2021-02-28 10:15:00,107
2021-02-28 10:30:00,126
2021-02-28 10:45:00,195
2021-02-28 11:00:00,188
2021-02-28 11:15:00,137
2021-02-28 11:30:00,154
2021-02-28 11:45:00,125
2021-02-28 12:00:00,95
2021-02-28 12:15:00,119
2021-02-28 12:30:00,144
2021-02-28 12:45:00,116
2021-02-28 13:00:00,87
2021-02-28 13:15:00,124
2021-02-28 13:30:00,114
2021-02-28 13:45:00,226
2021-02-28 14:00:00,169
2021-02-28 14:15:00,135
2021-02-28 14:30:00,101
